text,label,category,language,source,clean_text
Namaste ma'am Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,hinglish,indian,namaste ma am aapka bank account investigation ke dauran freeze kiya ja sakta hai
Now i'm going for lunch.,0,none,english,uci,now i m going for lunch
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),0,none,english,uci,no you ll just get a headache trying to figure it out u can trust me to do the math i promise o
India have to take lead:),0,none,english,uci,india have to take lead
"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",0,none,english,uci,that s alrite girl u know gail is neva wrong take care sweet and don t worry c u l8tr hun love yaxxx
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,1,general_spam,english,uci,text pass to 69669 to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1,general_spam,english,uci,free game get rayman golf 4 free from the o2 games arcade 1st get ur games settings reply post then save activ8 press 0 key for arcade termsapply
You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,1,general_spam,english,uci,you can donate 2 50 to unicef s asian tsunami disaster support fund by texting donate to 864233 2 50 will be added to your next bill
And maybe some pressies,0,none,english,uci,and maybe some pressies
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,0,none,english,uci,i wish i don t think its gonna snow that much but it will be more than those flurries we usually get that melt before they hit the ground eek we haven t had snow since before i was even born
Wife.how she knew the time of murder exactly,0,none,english,uci,wife how she knew the time of murder exactly
Cheers for the card ... Is it that time of year already?,0,none,english,uci,cheers for the card is it that time of year already
"Alright we're hooked up, where you guys at",0,none,english,uci,alright we re hooked up where you guys at
Ha ha - had popped down to the loo when you hello-ed me. Hello!,0,none,english,uci,ha ha had popped down to the loo when you hello ed me hello
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1,general_spam,english,uci,hi babe its chloe how r u i was smashed on saturday night it was great how was your weekend u been missing me sp visionsms com text stop to stop 150p text
If u dun drive then how i go 2 sch.,0,none,english,uci,if u dun drive then how i go 2 sch
Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,0,none,english,uci,darren was saying dat if u meeting da ge den we dun meet 4 dinner cos later u leave xy will feel awkward den u meet him 4 lunch lor
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,0,none,english,uci,pls what s the full name of joke s school cos fees in university of florida seem to actually be k pls holla back
Still work going on:)it is very small house.,0,none,english,uci,still work going on it is very small house
Huh y lei...,0,none,english,uci,huh y lei
I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,0,none,english,uci,i can t believe how attached i am to seeing you every day i know you will do the best you can to get to me babe i will go to teach my class at your midnight
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0,none,english,uci,now u sound like manky scouse boy steve like i is travelling on da bus home wot has u inmind 4 recreation dis eve
Ji namaskar Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,hinglish,indian,ji namaskar aapke khilaaf legal action initiate kiya gaya hai
Not..tel software name..,0,none,english,uci,not tel software name
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1,general_spam,english,uci,welcome to select an o2 service with added benefits you can now call our specially trained advisors free from your mobile by dialling 402
"Delhi Police se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,amazon,hinglish,indian,delhi police se bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
I wont do anything de.,0,none,english,uci,i wont do anything de
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,0,none,english,uci,haven t heard anything and he s not answering my texts so i m guessing he flaked that said the jb is fantastic
tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0,none,english,uci,tap spile at seven is that pub on gas st off broad st by canal ok
Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,0,none,english,uci,dun b sad it s over dun thk abt it already concentrate on ur other papers k
Namaste sir National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,hinglish,indian,namaste sir national cyber cell se bol raha hoon verification ke liye cooperate kijiye
Finally the match heading towards draw as your prediction.,0,none,english,uci,finally the match heading towards draw as your prediction
Lol that's different. I don't go trying to find every real life photo you ever took.,0,none,english,uci,lol that s different i don t go trying to find every real life photo you ever took
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1,general_spam,english,uci,freemsg feelin kinda lnly hope u like 2 keep me company jst got a cam moby wanna c my pic txt or reply date to 82242 msg150p 2rcv hlp stop to 82242
Are you at work right now ?,0,none,english,uci,are you at work right now
K.i will send in  &lt;#&gt;  min:),0,none,english,uci,k i will send in min
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,0,none,english,uci,just woke up yeesh its late but i didn t fall asleep til am
"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",0,none,english,uci,i promise to take good care of you princess i have to run now please send pics when you get a chance ttyl
Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0,none,english,uci,anything is valuable in only 2 situations first before getting it second after loosing it
Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,0,none,english,uci,getting tickets 4 walsall tue 6 th march my mate is getting me them on sat ill pay my treat want 2 go txt bak terry
"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",0,none,english,uci,sorry i ll call later in meeting any thing related to trade please call arul
For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,0,none,english,uci,for real when u getting on yo i only need 2 more tickets and one more jacket and i m done i already used all my multis
"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",0,none,english,uci,i ve not called you in a while this is hoping it was l8r malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day
Well you told others you'd marry them...,0,none,english,uci,well you told others you d marry them
K.k..how is your sister kids?,0,none,english,uci,k k how is your sister kids
I wanna watch that movie,0,none,english,uci,i wanna watch that movie
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,1,general_spam,english,uci,hi i m sue i am 20 years old and work as a lapdancer i love sex text me live i m i my bedroom now text sue to 89555 by textoperator g2 1da 150ppmsg 18
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,1,general_spam,english,uci,december only had your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co free on
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,1,general_spam,english,uci,double your mins txts on orange or 1 2 price linerental motorola and sonyericsson with b tooth free nokia free call mobileupd8 on or2optout hv9d
Tell dear what happen to you. Why you talking to me like an alian,0,none,english,uci,tell dear what happen to you why you talking to me like an alian
Ok. I only ask abt e movie. U wan ktv oso?,0,none,english,uci,ok i only ask abt e movie u wan ktv oso
I liked the new mobile,0,none,english,uci,i liked the new mobile
Are you plans with your family set in stone ?,0,none,english,uci,are you plans with your family set in stone
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,1,general_spam,english,uci,guess who am i this is the first time i created a web page read all i wrote i m waiting for your opinions i want to be your friend 1 1
