text,label,category,language,source,clean_text
HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,0,none,english,uci,hello u call wen u finish wrk i fancy meetin up wiv u all tonite as i need a break from dabooks did 4 hrs last nite 2 today of wrk
Is ur lecture over?,0,none,english,uci,is ur lecture over
"Hello sir School fees ki last date kal hai, payment kar dena.",0,none,hinglish,indian,hello sir school fees ki last date kal hai payment kar dena
Its sarcasm.. .nt scarcasim,0,none,english,uci,its sarcasm nt scarcasim
Ji haan suniye Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,ji haan suniye aapke aadhaar se linked account par complaint mili hai
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,0,none,english,uci,idk i m sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i m a failure in everything nobody wants me and now i feel like i m failing you
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,none,english,uci,happy new year my dear brother i really do miss you just got your number and decided to send you this text wishing you only happiness abiola
"Didn't try, g and I decided not to head out",0,none,english,uci,didn t try g and i decided not to head out
But that's on ebay it might be less elsewhere.,0,none,english,uci,but that s on ebay it might be less elsewhere
"yeah, that's what I was thinking",0,none,english,uci,yeah that s what i was thinking
Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),0,none,english,uci,yes i posted a couple of pics on fb there s still snow outside too i m just waking up
"Hello sir Doctor appointment kal 9 baje hai, fasting rehna.",0,none,hinglish,indian,hello sir doctor appointment kal 9 baje hai fasting rehna
Thank u!,0,none,english,uci,thank u
Lol where do u come up with these ideas?,0,none,english,uci,lol where do u come up with these ideas
Police headquarters se bol raha hoon. Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,police headquarters se bol raha hoon aapke aadhaar se linked account par complaint mili hai
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,1,general_spam,english,uci,123 congratulations in this week s competition draw u have won the 1450 prize to claim just call b4280703 t cs stop sms over 18 only 150ppm
But you were together so you should be thinkin about him,0,none,english,uci,but you were together so you should be thinkin about him
What makes you most happy?,0,none,english,uci,what makes you most happy
In fact when do you leave? I think addie goes back to school tues or wed,0,none,english,uci,in fact when do you leave i think addie goes back to school tues or wed
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,none,english,uci,your board is working fine the issue of overheating is also reslove but still software inst is pending i will come around 8 o clock
So how's the weather over there?,0,none,english,uci,so how s the weather over there
LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1,general_spam,english,uci,life has never been this much fun and great until you came in you made it truly special for me i won t forget you enjoy one gbp sms
Inspector Rajesh Kumar bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,aadhaar,hinglish,indian,inspector rajesh kumar bol raha hoon aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,1,general_spam,english,uci,customer service annoncement you have a new years delivery waiting for you please call now to arrange delivery
 gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,0,none,english,uci,gonna let me know cos comes bak from holiday that day is coming don t4get2text me number
ACP Sharma bol raha hoon. Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,hinglish,indian,acp sharma bol raha hoon aapko investigation officer se turant baat karni hogi
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0,none,english,uci,height of recycling read twice people spend time for earning money and the same money is spent for spending time good morning keep smiling
"It's ok, at least armand's still around",0,none,english,uci,it s ok at least armand s still around
As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,1,general_spam,english,uci,as a registered subscriber yr draw 4 a 100 gift voucher will b entered on receipt of a correct ans when are the next olympics txt ans to 80062
He is there. You call and meet him,0,none,english,uci,he is there you call and meet him
SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,1,general_spam,english,uci,sms services for your inclusive text credits pls gotto login 3qxj9 unsubscribe with stop no extra charge help comuk 220cm2 9ae
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",0,none,english,uci,how is my boy no sweet words left for me this morning sighs how goes you day my love did you start your studying
Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,0,none,english,uci,pls tell nelson that the bb s are no longer comin the money i was expecting aint coming
Thank you princess! I want to see your nice juicy booty...,0,none,english,uci,thank you princess i want to see your nice juicy booty
Fffff. Can you text kadeem or are you too far gone,0,none,english,uci,fffff can you text kadeem or are you too far gone
"sorry brah, just finished the last of my exams, what up",0,none,english,uci,sorry brah just finished the last of my exams what up
If you don't respond imma assume you're still asleep and imma start calling n shit,0,none,english,uci,if you don t respond imma assume you re still asleep and imma start calling n shit
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1,general_spam,english,uci,not heard from u4 a while call 4 rude chat private line to cum wan 2c pics of me gettin shagged then text pix to 8552 2end send stop 8552 sam xxx
Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,0,none,english,uci,then just eat a shit and wait for ur monkey face bitch u asshole
U meet other fren dun wan meet me ah... Muz b a guy rite...,0,none,english,uci,u meet other fren dun wan meet me ah muz b a guy rite
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,general_spam,english,uci,your weekly cool mob tones are ready to download this weeks new tones include 1 crazy frog axel f 2 akon lonely 3 black eyed dont p more info in n
Aap sun rahe hain na? Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,hinglish,indian,aap sun rahe hain na aapka kyc pending hai account 2 ghante mein block ho jayega otp share kijiye
"Jay wants to work out first, how's 4 sound?",0,none,english,uci,jay wants to work out first how s 4 sound
Ok i msg u b4 i leave my house.,0,none,english,uci,ok i msg u b4 i leave my house
Am going to take bath ill place the key in window:-),0,none,english,uci,am going to take bath ill place the key in window
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",0,none,english,uci,i can t keep going through this it was never my intention to run you out but if you choose to do that rather than keep the room clean so i don t have to say no to visitors then maybe that s the best choice yes i wanted you to be embarassed so maybe you d feel for once how i feel when i have a friend who wants to drop buy and i have to say no as happened this morning i ve tried everything i don t know what else to do
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1,general_spam,english,uci,do you realize that in about 40 years we ll have thousands of old ladies running around with tattoos
"ACP Sharma bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,relative,hinglish,indian,acp sharma bol raha hoon aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,1,general_spam,english,uci,great news call freefone to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now
I knew it... U slept v late yest? Wake up so late...,0,none,english,uci,i knew it u slept v late yest wake up so late
Yup but not studying surfing lor. I'm in e lazy mode today.,0,none,english,uci,yup but not studying surfing lor i m in e lazy mode today
